               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,            0.035677,            0.031321,           0.0017354,             0.94138,             0.87557,             0.94558,             0.68235,            0.026477,            0.015955,           0.0015998,           0.0036838,           0.0036838,           0.0036838
                 321,            0.033936,            0.033504,            0.001819,             0.92272,             0.87479,             0.94771,             0.67263,            0.027005,            0.015847,           0.0015965,            0.003664,            0.003664,            0.003664
                 322,            0.034229,            0.028234,           0.0020606,             0.93101,              0.8788,              0.9468,               0.662,            0.027898,            0.015914,            0.001597,           0.0036442,           0.0036442,           0.0036442
                 323,            0.033323,            0.029289,           0.0017473,              0.9309,             0.90547,             0.95339,             0.68405,            0.027267,            0.015764,           0.0015833,           0.0036244,           0.0036244,           0.0036244
                 324,            0.034555,            0.029771,           0.0016343,             0.91695,             0.91461,             0.95516,             0.68797,            0.027814,            0.015799,           0.0015765,           0.0036046,           0.0036046,           0.0036046
                 325,            0.033052,            0.030824,           0.0017727,             0.91043,             0.90131,             0.94684,             0.68846,            0.026595,            0.015473,           0.0015547,           0.0035848,           0.0035848,           0.0035848
                 326,             0.03412,            0.027306,           0.0018045,              0.9366,             0.88472,             0.95381,             0.65892,            0.028199,            0.015878,           0.0015438,            0.003565,            0.003565,            0.003565
                 327,            0.034187,            0.029396,           0.0018844,             0.93306,             0.87835,             0.95342,             0.68343,            0.027652,            0.016029,           0.0015428,           0.0035452,           0.0035452,           0.0035452
                 328,            0.034701,            0.040142,           0.0018603,             0.90683,             0.90339,             0.95256,             0.66974,            0.027652,            0.016006,           0.0015488,           0.0035254,           0.0035254,           0.0035254
                 329,            0.032227,            0.029584,           0.0016513,             0.92066,             0.89918,             0.95485,             0.67496,            0.028194,            0.015971,           0.0015496,           0.0035056,           0.0035056,           0.0035056
                 330,            0.035304,            0.031591,           0.0017138,             0.93127,             0.89226,             0.95566,             0.69408,            0.026179,            0.015542,           0.0015518,           0.0034858,           0.0034858,           0.0034858
                 331,            0.031806,            0.028774,            0.002019,             0.93063,             0.90756,              0.9556,             0.69835,            0.026312,            0.015466,            0.001551,            0.003466,            0.003466,            0.003466
                 332,            0.032923,            0.026513,           0.0022873,             0.92827,             0.90107,             0.95358,             0.67795,            0.028016,            0.015822,           0.0015397,           0.0034462,           0.0034462,           0.0034462
                 333,             0.03467,             0.03113,           0.0027779,             0.92457,             0.90235,             0.94591,             0.65692,            0.030275,            0.016223,           0.0015487,           0.0034264,           0.0034264,           0.0034264
                 334,            0.035866,            0.032106,           0.0018613,             0.93017,             0.90547,             0.95024,             0.69424,            0.026537,            0.015737,            0.001548,           0.0034066,           0.0034066,           0.0034066
                 335,            0.035501,            0.028781,           0.0017576,             0.93925,             0.89568,             0.94708,             0.65354,            0.029752,            0.016208,           0.0015426,           0.0033868,           0.0033868,           0.0033868
                 336,            0.033472,            0.030651,           0.0016562,             0.95133,             0.90032,             0.95068,             0.69289,            0.026053,            0.015691,           0.0015371,            0.003367,            0.003367,            0.003367
                 337,             0.03197,            0.028349,            0.001803,             0.94995,             0.89498,             0.95406,             0.68705,            0.027875,            0.015811,           0.0015271,           0.0033472,           0.0033472,           0.0033472
                 338,            0.036111,             0.03211,           0.0016712,             0.95817,             0.88761,             0.95795,             0.69264,            0.026327,            0.015582,            0.001532,           0.0033274,           0.0033274,           0.0033274
                 339,            0.031251,            0.026693,           0.0018568,             0.95485,             0.88497,             0.96041,             0.69528,            0.027029,            0.015614,           0.0015218,           0.0033076,           0.0033076,           0.0033076
                 340,            0.035816,            0.030926,           0.0016189,             0.96762,             0.87827,              0.9578,             0.69461,            0.026624,            0.015463,           0.0015169,           0.0032878,           0.0032878,           0.0032878
                 341,            0.035029,            0.026061,            0.001641,              0.9257,             0.90641,             0.95875,              0.6826,              0.0276,            0.015697,           0.0015203,            0.003268,            0.003268,            0.003268
                 342,            0.035152,             0.03074,           0.0017218,             0.94147,             0.90145,              0.9631,             0.70051,            0.026229,            0.015487,           0.0015076,           0.0032482,           0.0032482,           0.0032482
                 343,            0.035057,            0.034319,           0.0016122,             0.94881,             0.89289,             0.96193,             0.68568,            0.026274,            0.015618,           0.0015106,           0.0032284,           0.0032284,           0.0032284
                 344,            0.032658,            0.028837,           0.0017821,             0.94093,             0.89042,             0.95542,             0.65969,            0.028633,            0.016047,           0.0015143,           0.0032086,           0.0032086,           0.0032086
                 345,            0.031977,            0.031769,           0.0018525,             0.93776,             0.89518,             0.95825,             0.67963,             0.02715,            0.015756,           0.0015164,           0.0031888,           0.0031888,           0.0031888
                 346,             0.03304,            0.026781,           0.0016539,             0.93914,             0.90121,              0.9595,             0.68156,            0.026543,            0.015579,           0.0015053,            0.003169,            0.003169,            0.003169
                 347,            0.032284,            0.029133,           0.0016119,             0.93392,             0.90029,             0.96747,             0.70257,             0.02595,             0.01545,           0.0014968,           0.0031492,           0.0031492,           0.0031492
                 348,            0.034332,            0.026535,           0.0024243,             0.93039,             0.90888,             0.95838,             0.67599,            0.027961,            0.015657,            0.001497,           0.0031294,           0.0031294,           0.0031294
                 349,            0.033054,            0.028876,           0.0016603,             0.94584,             0.89854,             0.95533,             0.69642,            0.025714,            0.015286,           0.0014971,           0.0031096,           0.0031096,           0.0031096
                 350,            0.034168,            0.028176,           0.0015778,             0.94795,             0.89476,             0.95677,             0.67728,            0.027843,            0.015468,           0.0014888,           0.0030898,           0.0030898,           0.0030898
                 351,            0.033324,            0.027734,           0.0017965,             0.92854,             0.89394,             0.95192,             0.69672,            0.025974,             0.01524,           0.0014812,             0.00307,             0.00307,             0.00307
                 352,            0.034977,              0.0304,           0.0017669,             0.92997,              0.8931,             0.95235,             0.68939,            0.025805,            0.015185,           0.0014755,           0.0030502,           0.0030502,           0.0030502
                 353,            0.031415,            0.030548,           0.0018144,             0.94258,             0.89386,             0.95116,             0.68275,            0.026759,            0.015463,           0.0014649,           0.0030304,           0.0030304,           0.0030304
                 354,            0.033383,            0.027633,           0.0016994,             0.93148,             0.89394,             0.94846,             0.69706,             0.02586,             0.01528,            0.001458,           0.0030106,           0.0030106,           0.0030106
                 355,            0.032774,            0.030388,           0.0015434,             0.94226,             0.90269,             0.95728,             0.70104,            0.025618,            0.015089,           0.0014562,           0.0029908,           0.0029908,           0.0029908
                 356,             0.03588,            0.032967,           0.0016944,              0.9463,             0.89392,             0.95593,             0.67564,            0.027392,            0.015447,            0.001453,            0.002971,            0.002971,            0.002971
                 357,            0.032949,             0.02968,           0.0015056,             0.95209,             0.89871,             0.95628,             0.70428,            0.024966,            0.014967,           0.0014342,           0.0029512,           0.0029512,           0.0029512
                 358,            0.031282,            0.027791,           0.0025891,             0.93894,             0.89046,             0.95042,             0.68943,            0.026459,            0.015162,           0.0014181,           0.0029314,           0.0029314,           0.0029314
                 359,            0.031927,            0.028326,           0.0015666,             0.95022,             0.89257,             0.95167,             0.70012,             0.02486,            0.014921,           0.0014016,           0.0029116,           0.0029116,           0.0029116
                 360,            0.031907,            0.029703,           0.0016218,             0.94572,             0.89309,             0.95201,             0.67355,            0.027009,            0.015232,           0.0013974,           0.0028918,           0.0028918,           0.0028918
                 361,            0.031911,            0.027271,           0.0014593,               0.951,             0.89296,             0.95341,             0.69858,            0.025429,            0.015021,           0.0013872,            0.002872,            0.002872,            0.002872
                 362,            0.031925,            0.026152,           0.0016178,             0.94158,             0.89297,             0.95148,             0.69621,            0.025406,            0.015051,           0.0013811,           0.0028522,           0.0028522,           0.0028522
                 363,            0.031075,            0.031051,           0.0020091,             0.93199,             0.89502,             0.95554,             0.70178,            0.026243,            0.015043,           0.0013714,           0.0028324,           0.0028324,           0.0028324
                 364,            0.032634,            0.030159,           0.0013936,             0.93097,             0.89816,             0.95357,             0.70701,            0.025574,            0.014882,           0.0013658,           0.0028126,           0.0028126,           0.0028126
                 365,            0.034196,            0.030948,            0.001535,             0.94004,              0.8979,             0.96037,             0.72145,            0.024746,            0.014757,           0.0013543,           0.0027928,           0.0027928,           0.0027928
                 366,            0.031633,            0.026986,            0.001856,             0.95903,             0.88622,             0.95866,             0.71903,            0.025208,            0.014821,           0.0013466,            0.002773,            0.002773,            0.002773
                 367,            0.031669,            0.027941,            0.001837,             0.92269,              0.9129,             0.95698,             0.71336,            0.025361,             0.01485,           0.0013467,           0.0027532,           0.0027532,           0.0027532
                 368,            0.033146,            0.029899,           0.0014189,             0.91448,             0.90842,             0.95441,             0.69622,            0.025682,            0.014943,           0.0013492,           0.0027334,           0.0027334,           0.0027334
                 369,            0.028622,            0.025443,           0.0015326,             0.90958,             0.91172,             0.95262,             0.69611,            0.025592,            0.015029,           0.0013535,           0.0027136,           0.0027136,           0.0027136
                 370,            0.035014,            0.027483,           0.0015445,             0.92516,             0.90079,             0.95373,               0.701,            0.025924,              0.0151,           0.0013511,           0.0026938,           0.0026938,           0.0026938
                 371,            0.031107,            0.027444,           0.0016935,             0.90876,             0.93065,             0.95832,             0.70452,            0.025237,            0.014939,           0.0013539,            0.002674,            0.002674,            0.002674
                 372,            0.031444,            0.027595,           0.0014228,             0.91475,              0.9138,             0.96282,             0.70548,            0.026141,            0.015056,            0.001358,           0.0026542,           0.0026542,           0.0026542
                 373,            0.030438,            0.029179,           0.0015606,             0.94517,             0.89737,             0.95995,             0.71489,            0.024651,            0.014834,           0.0013496,           0.0026344,           0.0026344,           0.0026344
                 374,            0.032801,             0.02891,           0.0015042,             0.90882,             0.93028,             0.95864,             0.66531,            0.028549,            0.015471,           0.0013477,           0.0026146,           0.0026146,           0.0026146
                 375,            0.033384,            0.029901,           0.0015636,             0.91086,             0.92422,             0.95564,             0.71633,            0.024764,            0.014851,           0.0013363,           0.0025948,           0.0025948,           0.0025948
                 376,            0.032974,            0.031711,           0.0013226,             0.93079,             0.92204,             0.95604,             0.71547,            0.024734,            0.014774,           0.0013339,            0.002575,            0.002575,            0.002575
                 377,            0.032925,            0.031866,           0.0014993,             0.96134,             0.89297,             0.95802,             0.69384,            0.025459,            0.014808,           0.0013213,           0.0025552,           0.0025552,           0.0025552
                 378,            0.035391,            0.033253,           0.0015142,             0.95929,             0.89222,              0.9564,             0.70817,             0.02498,            0.014662,           0.0013206,           0.0025354,           0.0025354,           0.0025354
                 379,            0.031544,            0.032443,           0.0015202,             0.93602,             0.91057,             0.95707,             0.70879,            0.024554,            0.014607,           0.0013139,           0.0025156,           0.0025156,           0.0025156
                 380,            0.032263,            0.029823,           0.0014825,             0.92469,             0.91351,             0.96231,             0.72157,            0.024856,            0.014597,           0.0013091,           0.0024958,           0.0024958,           0.0024958
                 381,            0.030993,            0.027654,           0.0021672,             0.93206,             0.91265,             0.95976,             0.72258,            0.024213,             0.01448,           0.0013077,            0.002476,            0.002476,            0.002476
                 382,            0.030766,            0.026466,           0.0013438,             0.93768,             0.89526,             0.95828,             0.71448,            0.024677,            0.014486,           0.0013029,           0.0024562,           0.0024562,           0.0024562
                 383,            0.028633,            0.025344,            0.001538,             0.92233,             0.90303,             0.95178,               0.716,             0.02424,            0.014485,           0.0013001,           0.0024364,           0.0024364,           0.0024364
                 384,            0.031944,            0.030668,           0.0014058,              0.9169,             0.91221,             0.95307,             0.70855,            0.025294,            0.014642,           0.0012934,           0.0024166,           0.0024166,           0.0024166
                 385,            0.031818,            0.027769,           0.0014098,             0.91719,             0.91156,             0.95447,             0.70646,            0.025605,            0.014729,           0.0012841,           0.0023968,           0.0023968,           0.0023968
                 386,            0.030581,            0.031375,           0.0014016,             0.92759,             0.91102,             0.95652,             0.73167,            0.024284,            0.014387,           0.0012787,            0.002377,            0.002377,            0.002377
                 387,            0.030573,            0.028246,            0.001825,             0.92679,              0.9086,             0.95251,             0.71778,            0.024275,            0.014392,           0.0012764,           0.0023572,           0.0023572,           0.0023572
                 388,            0.029128,            0.025646,           0.0015248,              0.9382,             0.88985,             0.94882,             0.71222,            0.024903,            0.014555,           0.0012719,           0.0023374,           0.0023374,           0.0023374
                 389,             0.03037,            0.028478,           0.0016456,             0.94322,             0.89497,              0.9503,             0.71311,            0.025008,            0.014549,           0.0012669,           0.0023176,           0.0023176,           0.0023176
                 390,            0.033378,            0.027747,           0.0014779,             0.95316,             0.89354,             0.95215,             0.72493,            0.024287,            0.014454,           0.0012631,           0.0022978,           0.0022978,           0.0022978
                 391,            0.031618,            0.028596,           0.0014159,             0.93609,             0.90856,             0.95974,             0.72473,            0.024208,            0.014383,           0.0012571,            0.002278,            0.002278,            0.002278
                 392,            0.030889,            0.031486,           0.0014666,             0.95524,             0.89888,             0.96014,             0.73425,            0.024698,            0.014437,           0.0012531,           0.0022582,           0.0022582,           0.0022582
                 393,            0.030691,            0.029568,           0.0013842,             0.95461,             0.89432,             0.95661,             0.71851,            0.024694,            0.014435,           0.0012437,           0.0022384,           0.0022384,           0.0022384
                 394,            0.034318,            0.024724,           0.0016128,             0.94937,             0.89053,             0.96009,             0.73418,            0.023916,            0.014303,            0.001241,           0.0022186,           0.0022186,           0.0022186
                 395,             0.02998,            0.030134,           0.0014633,             0.96179,             0.88017,             0.96001,              0.7316,            0.024199,            0.014353,           0.0012383,           0.0021988,           0.0021988,           0.0021988
                 396,            0.031682,             0.02842,           0.0018232,             0.90184,             0.92006,             0.96167,             0.72551,            0.024875,            0.014513,           0.0012371,            0.002179,            0.002179,            0.002179
                 397,            0.031673,            0.029105,           0.0013598,             0.95666,             0.87868,             0.95204,             0.71812,            0.023957,            0.014356,           0.0012295,           0.0021592,           0.0021592,           0.0021592
                 398,            0.031067,            0.028715,           0.0014167,             0.93498,             0.88691,             0.94862,             0.71091,            0.024552,            0.014493,           0.0012236,           0.0021394,           0.0021394,           0.0021394
                 399,            0.031169,            0.030078,           0.0012989,             0.94633,             0.88507,             0.94989,             0.72036,            0.023904,            0.014313,           0.0012127,           0.0021196,           0.0021196,           0.0021196
                 400,            0.032872,            0.029529,           0.0012373,             0.95476,             0.88363,             0.95344,             0.72017,            0.024385,            0.014353,           0.0012093,           0.0020998,           0.0020998,           0.0020998
                 401,            0.031702,            0.026957,           0.0012305,             0.95095,             0.89081,             0.96192,             0.72263,            0.024357,            0.014405,           0.0011918,             0.00208,             0.00208,             0.00208
                 402,            0.032437,            0.028626,           0.0013728,             0.91543,             0.91589,             0.95593,               0.723,            0.024322,            0.014389,           0.0011898,           0.0020602,           0.0020602,           0.0020602
                 403,            0.030555,            0.030395,            0.001217,             0.91583,             0.92848,             0.95773,             0.72688,            0.024126,            0.014407,           0.0011842,           0.0020404,           0.0020404,           0.0020404
                 404,            0.029314,            0.024252,           0.0014652,             0.91211,             0.92839,             0.96281,             0.72752,            0.024207,            0.014507,             0.00118,           0.0020206,           0.0020206,           0.0020206
                 405,            0.029801,            0.027851,           0.0012558,             0.93178,             0.91228,             0.96413,             0.73675,            0.023834,            0.014409,           0.0011785,           0.0020008,           0.0020008,           0.0020008
                 406,            0.029653,            0.026554,           0.0013261,             0.94619,             0.90956,             0.96473,               0.736,            0.024192,            0.014454,           0.0011754,            0.001981,            0.001981,            0.001981
                 407,            0.029207,            0.026492,            0.001365,             0.95508,             0.90707,              0.9663,             0.73925,            0.023698,            0.014335,           0.0011645,           0.0019612,           0.0019612,           0.0019612
                 408,            0.031568,            0.029463,           0.0014123,             0.93884,             0.91522,             0.96421,             0.73151,            0.024237,            0.014429,             0.00116,           0.0019414,           0.0019414,           0.0019414
                 409,            0.029927,            0.026425,           0.0013035,             0.94283,             0.91247,              0.9604,             0.73365,            0.023267,            0.014251,           0.0011517,           0.0019216,           0.0019216,           0.0019216
                 410,            0.034148,            0.026885,           0.0012856,             0.94938,             0.90867,              0.9667,              0.7289,            0.023538,            0.014334,           0.0011457,           0.0019018,           0.0019018,           0.0019018
                 411,            0.029665,            0.026268,           0.0012212,             0.91366,             0.91469,             0.95979,              0.7267,            0.023615,            0.014367,           0.0011432,            0.001882,            0.001882,            0.001882
                 412,            0.029023,            0.025866,            0.001256,             0.93842,              0.9132,             0.96546,             0.73796,            0.023315,            0.014273,           0.0011371,           0.0018622,           0.0018622,           0.0018622
                 413,            0.030089,            0.028023,           0.0018576,             0.93591,             0.92275,             0.96683,             0.73228,             0.02389,            0.014397,           0.0011354,           0.0018424,           0.0018424,           0.0018424
                 414,             0.03156,            0.030977,           0.0014096,             0.93207,             0.92247,             0.96669,             0.73962,            0.023593,            0.014356,           0.0011323,           0.0018226,           0.0018226,           0.0018226
                 415,            0.030416,            0.028985,           0.0014895,             0.93255,             0.91797,             0.96416,             0.73486,            0.023881,            0.014448,           0.0011265,           0.0018028,           0.0018028,           0.0018028
                 416,            0.030594,            0.025826,           0.0011772,             0.93488,             0.91797,             0.96617,             0.73662,            0.023651,            0.014461,           0.0011232,            0.001783,            0.001783,            0.001783
                 417,            0.030501,            0.031189,           0.0014978,              0.9356,              0.9187,             0.96373,              0.7386,            0.023582,            0.014483,            0.001123,           0.0017632,           0.0017632,           0.0017632
                 418,            0.030394,            0.027146,           0.0012391,             0.93188,             0.91333,             0.96195,             0.72634,            0.023801,            0.014465,            0.001121,           0.0017434,           0.0017434,           0.0017434
                 419,            0.028582,            0.026726,           0.0012117,             0.93863,             0.91068,             0.96327,             0.73441,            0.023624,             0.01437,           0.0011116,           0.0017236,           0.0017236,           0.0017236
                 420,            0.030392,            0.027413,            0.001592,             0.93063,             0.91488,             0.96299,             0.73311,             0.02388,            0.014382,           0.0011094,           0.0017038,           0.0017038,           0.0017038
                 421,            0.028888,            0.023356,           0.0011673,              0.9273,             0.92608,             0.96525,             0.73623,            0.023513,            0.014345,           0.0011014,            0.001684,            0.001684,            0.001684
                 422,            0.031352,            0.031853,           0.0014674,             0.92029,             0.92803,             0.96579,             0.73753,            0.023823,            0.014379,           0.0010993,           0.0016642,           0.0016642,           0.0016642
                 423,            0.032966,            0.029952,           0.0016835,             0.93232,             0.92631,             0.96927,             0.73359,            0.024213,             0.01444,           0.0010999,           0.0016444,           0.0016444,           0.0016444
                 424,             0.02932,            0.030288,           0.0012164,             0.93974,             0.91285,             0.96878,             0.73865,            0.023267,            0.014256,           0.0010958,           0.0016246,           0.0016246,           0.0016246
                 425,            0.027293,            0.023423,           0.0013402,              0.9352,             0.92591,             0.96697,             0.73778,            0.023355,            0.014322,           0.0010928,           0.0016048,           0.0016048,           0.0016048
                 426,            0.029216,            0.026834,           0.0010633,             0.93874,             0.92685,             0.96947,             0.74361,            0.023412,            0.014339,           0.0010893,            0.001585,            0.001585,            0.001585
                 427,            0.028682,             0.02817,           0.0012592,             0.93768,             0.92173,              0.9703,              0.7467,            0.023068,            0.014274,           0.0010774,           0.0015652,           0.0015652,           0.0015652
                 428,            0.029298,             0.02641,            0.001138,             0.93716,             0.91893,             0.96751,             0.74182,            0.023387,            0.014353,           0.0010742,           0.0015454,           0.0015454,           0.0015454
                 429,            0.028311,            0.026631,           0.0013674,             0.93614,              0.9194,             0.96531,             0.73947,            0.022902,            0.014277,           0.0010675,           0.0015256,           0.0015256,           0.0015256
                 430,            0.030854,            0.030844,           0.0012212,             0.94071,             0.92757,             0.96916,             0.73681,             0.02382,            0.014389,           0.0010651,           0.0015058,           0.0015058,           0.0015058
                 431,            0.028334,            0.025083,           0.0011809,             0.94041,             0.92228,              0.9699,             0.75372,            0.022937,            0.014195,           0.0010548,            0.001486,            0.001486,            0.001486
                 432,            0.030233,            0.024893,           0.0010994,             0.94431,             0.92133,             0.96958,             0.74979,            0.023382,            0.014232,           0.0010533,           0.0014662,           0.0014662,           0.0014662
                 433,            0.028134,            0.029024,           0.0013408,             0.94201,             0.92302,             0.97057,             0.73799,            0.024063,            0.014363,           0.0010455,           0.0014464,           0.0014464,           0.0014464
                 434,            0.030204,             0.03019,           0.0012378,             0.94001,             0.92356,             0.97122,              0.7548,            0.022907,            0.014134,           0.0010392,           0.0014266,           0.0014266,           0.0014266
                 435,            0.026621,             0.02647,           0.0011613,             0.93587,             0.91462,             0.96936,             0.75462,            0.022725,            0.014099,            0.001028,           0.0014068,           0.0014068,           0.0014068
                 436,            0.031752,             0.02971,           0.0013591,             0.93229,             0.91814,             0.96964,             0.74009,            0.023893,            0.014299,           0.0010267,            0.001387,            0.001387,            0.001387
                 437,            0.031705,            0.027676,           0.0011574,             0.92868,             0.92165,             0.97064,              0.7593,            0.022728,            0.014044,           0.0010196,           0.0013672,           0.0013672,           0.0013672
                 438,            0.028593,            0.028421,           0.0014663,             0.92847,             0.92467,             0.97026,             0.75751,            0.022852,            0.014064,           0.0010166,           0.0013474,           0.0013474,           0.0013474
                 439,              0.0291,            0.028438,           0.0011817,             0.93882,              0.9235,             0.96908,             0.75048,             0.02279,            0.014126,           0.0010115,           0.0013276,           0.0013276,           0.0013276
                 440,            0.030024,            0.026797,           0.0011359,             0.92723,             0.92214,             0.96933,             0.74765,             0.02299,            0.014186,           0.0010078,           0.0013078,           0.0013078,           0.0013078
                 441,            0.028748,            0.027857,           0.0013018,             0.92536,             0.91797,             0.96467,             0.74925,            0.022969,            0.014184,           0.0010022,            0.001288,            0.001288,            0.001288
                 442,             0.02763,            0.027544,           0.0016129,             0.92514,             0.91797,             0.96312,             0.75007,            0.022944,            0.014166,           0.0010004,           0.0012682,           0.0012682,           0.0012682
                 443,            0.030444,            0.026823,           0.0010926,             0.91569,             0.91894,             0.96201,              0.7492,            0.023131,            0.014115,           0.0009964,           0.0012484,           0.0012484,           0.0012484
                 444,            0.032758,            0.025122,           0.0011217,             0.91474,             0.92438,             0.96202,             0.75006,             0.02294,            0.014083,          0.00099452,           0.0012286,           0.0012286,           0.0012286
                 445,             0.02677,            0.026952,           0.0015214,             0.92557,             0.91789,             0.96764,             0.74648,            0.022923,            0.014032,          0.00099468,           0.0012088,           0.0012088,           0.0012088
                 446,            0.027047,            0.024431,           0.0011382,             0.92476,             0.91797,             0.96981,             0.74722,            0.022823,            0.014023,          0.00099348,            0.001189,            0.001189,            0.001189
                 447,            0.030022,            0.027639,           0.0012689,             0.92422,             0.90941,             0.96981,             0.74479,            0.023108,            0.014097,          0.00099215,           0.0011692,           0.0011692,           0.0011692
                 448,            0.030766,            0.028201,            0.001275,             0.92432,              0.9103,             0.96926,             0.74638,            0.022979,            0.014076,          0.00098971,           0.0011494,           0.0011494,           0.0011494
                 449,            0.025859,            0.022731,            0.001113,             0.92257,             0.91381,              0.9689,             0.74898,              0.0228,            0.013987,          0.00099085,           0.0011296,           0.0011296,           0.0011296
                 450,            0.028739,            0.026301,           0.0012376,             0.92765,             0.91701,             0.96889,             0.74958,            0.023183,            0.014043,          0.00099121,           0.0011098,           0.0011098,           0.0011098
                 451,             0.02886,             0.02534,           0.0012991,             0.93014,             0.91681,             0.96655,             0.74549,            0.022994,            0.014076,          0.00098672,             0.00109,             0.00109,             0.00109
                 452,            0.030627,            0.025202,           0.0010283,             0.93133,             0.91845,             0.96576,             0.74619,            0.022765,            0.014039,          0.00098584,           0.0010702,           0.0010702,           0.0010702
                 453,            0.029659,            0.028691,           0.0013652,             0.92482,             0.91992,             0.96372,              0.7428,            0.023305,            0.014133,          0.00098398,           0.0010504,           0.0010504,           0.0010504
                 454,            0.029585,            0.027501,           0.0011031,             0.93145,             0.91846,             0.96522,             0.74447,            0.022985,            0.014066,          0.00098092,           0.0010306,           0.0010306,           0.0010306
                 455,            0.028762,            0.025405,           0.0013087,             0.93018,              0.9183,             0.96179,             0.74563,            0.022957,            0.014043,          0.00097774,           0.0010108,           0.0010108,           0.0010108
                 456,            0.028342,             0.02524,           0.0011269,             0.93651,             0.92734,             0.96405,             0.74869,            0.022788,            0.014008,          0.00097407,            0.000991,            0.000991,            0.000991
                 457,            0.027317,             0.02537,           0.0013515,             0.93838,             0.92292,             0.96557,             0.74737,            0.023016,            0.014088,          0.00097056,           0.0009712,           0.0009712,           0.0009712
                 458,            0.029364,            0.028366,            0.001039,             0.93666,             0.92578,             0.96652,              0.7531,            0.022801,             0.01406,          0.00096916,           0.0009514,           0.0009514,           0.0009514
                 459,             0.02785,            0.024326,           0.0011208,             0.93526,             0.92631,             0.96975,             0.75456,            0.022903,            0.014035,          0.00096474,           0.0009316,           0.0009316,           0.0009316
                 460,            0.027048,             0.02441,           0.0011387,             0.93737,             0.92214,             0.96784,             0.75744,             0.02292,            0.014009,          0.00096255,           0.0009118,           0.0009118,           0.0009118
                 461,            0.029119,            0.026994,           0.0011581,             0.94078,             0.91804,             0.96664,             0.75277,            0.022908,            0.013931,          0.00096082,            0.000892,            0.000892,            0.000892
                 462,            0.027637,            0.025661,            0.001123,             0.94098,             0.91381,             0.96722,             0.74846,            0.023007,            0.013911,          0.00096023,           0.0008722,           0.0008722,           0.0008722
                 463,            0.027421,             0.02757,           0.0010709,             0.91685,             0.94302,             0.97401,             0.75725,            0.022733,            0.013866,          0.00095836,           0.0008524,           0.0008524,           0.0008524
                 464,            0.027917,            0.031808,           0.0012633,             0.94933,             0.91578,             0.97094,             0.75717,            0.022739,            0.013894,          0.00095671,           0.0008326,           0.0008326,           0.0008326
                 465,            0.028528,            0.025899,            0.001194,             0.93789,             0.92156,             0.97063,             0.76071,            0.022815,            0.013947,          0.00095035,           0.0008128,           0.0008128,           0.0008128
                 466,            0.028564,            0.025828,           0.0010908,             0.94204,             0.92212,              0.9714,             0.75987,            0.022755,            0.013957,          0.00094809,            0.000793,            0.000793,            0.000793
                 467,            0.027596,            0.024146,           0.0011176,             0.92251,             0.93781,             0.97317,             0.76416,            0.022725,            0.013954,          0.00094562,           0.0007732,           0.0007732,           0.0007732
                 468,            0.027828,            0.026596,           0.0010552,             0.93198,             0.91907,             0.97283,             0.76424,            0.022478,            0.013899,          0.00094308,           0.0007534,           0.0007534,           0.0007534
                 469,            0.026634,            0.027533,           0.0011748,             0.92804,             0.92554,             0.96447,             0.75757,            0.022561,            0.013908,          0.00093793,           0.0007336,           0.0007336,           0.0007336
                 470,            0.029514,            0.026354,           0.0011338,             0.92777,             0.92798,             0.96677,             0.76059,            0.022382,            0.013859,          0.00093681,           0.0007138,           0.0007138,           0.0007138
                 471,            0.027543,            0.029183,            0.001215,             0.93661,             0.92777,             0.96677,             0.76366,            0.022253,            0.013813,          0.00093351,            0.000694,            0.000694,            0.000694
                 472,            0.032096,             0.03355,           0.0010889,              0.9419,             0.92326,             0.96797,             0.76182,            0.022189,             0.01379,          0.00093149,           0.0006742,           0.0006742,           0.0006742
                 473,             0.02895,            0.027836,           0.0010864,             0.94052,             0.92764,             0.96872,             0.76191,            0.022218,            0.013731,          0.00092677,           0.0006544,           0.0006544,           0.0006544
                 474,            0.028742,             0.02904,           0.0010972,             0.93968,             0.92085,             0.96695,             0.76504,            0.022108,            0.013673,          0.00092437,           0.0006346,           0.0006346,           0.0006346
                 475,            0.028397,            0.026876,           0.0012328,             0.93996,             0.91797,             0.96781,             0.76769,            0.022142,            0.013652,          0.00091937,           0.0006148,           0.0006148,           0.0006148
                 476,            0.026725,            0.027525,           0.0010083,             0.94909,             0.91682,             0.96829,             0.77118,            0.022005,            0.013608,          0.00091614,            0.000595,            0.000595,            0.000595
                 477,             0.02744,             0.02742,           0.0011917,             0.94789,             0.92325,             0.97304,             0.77023,            0.022034,             0.01357,           0.0009124,           0.0005752,           0.0005752,           0.0005752
                 478,            0.029873,            0.026927,           0.0012497,             0.94797,             0.92405,             0.97463,             0.76783,            0.021947,             0.01354,          0.00091006,           0.0005554,           0.0005554,           0.0005554
                 479,            0.028883,             0.02408,           0.0012705,             0.94474,             0.92754,             0.97511,             0.77176,            0.021915,            0.013529,          0.00091109,           0.0005356,           0.0005356,           0.0005356
                 480,            0.029983,            0.024812,           0.0011351,             0.94249,             0.92735,             0.96992,             0.76913,            0.021917,            0.013529,          0.00090934,           0.0005158,           0.0005158,           0.0005158
